from_id,rel_type,to_id
mostly89-c39b-4880-b502-0d90371eaf1d,SPEAKS,
mostlya0-bae5-4360-b251-14b718306b09,SPEAKS,
mostly56-6149-4152-be8f-4392d0d93689,SPEAKS,
mostly57-fbbc-487e-894e-a96ab89263db,SPEAKS,
mostly65-a11d-47f8-a9e4-3199320ab840,SPEAKS,
mostlyae-bc4a-4cd9-be68-82315147c4ea,SPEAKS,
mostlyb2-dddf-44bb-9c3b-bf047a0dab40,SPEAKS,
mostlya3-6ae5-4943-bfbb-474fc257f77e,SPEAKS,
mostlye1-f111-4895-b7d3-4187cde61128,SPEAKS,
mostly95-4bed-4e52-93ca-f5af69734fad,SPEAKS,
mostly3f-add6-437c-8e2e-9d49c506c2a0,SPEAKS,
mostly56-03af-411c-ba81-ddd0a7ad16f1,SPEAKS,
mostly86-94e9-4376-8219-13865059ea76,SPEAKS,
mostlyd9-db4d-4713-89fa-5d96ba007185,SPEAKS,
mostly65-8b1a-4055-b963-4fc06322411e,SPEAKS,
mostly80-52e1-490f-83a9-f6931195d66b,SPEAKS,
mostly7b-516b-4470-8863-7cb005be365d,SPEAKS,
mostlyed-78bc-44c3-a9a7-e9ded699ced9,SPEAKS,
mostly63-11cd-42d9-9cc9-44b8fc95bc0e,SPEAKS,
mostlyc1-a80a-4b26-809f-a2ca9ef70bee,SPEAKS,
mostly05-8554-4ec3-9cf6-7952096933d8,SPEAKS,
mostly1b-7c71-4008-8d71-40b5977b0e4e,SPEAKS,
mostly02-0d3e-4a0e-bf14-2d272afb23ec,SPEAKS,
mostly6e-6e98-41a1-883d-303bbc6323bd,SPEAKS,
mostlyf5-3a21-49f9-8641-0bf4caab1a42,SPEAKS,
mostly86-a7cb-4747-81a2-b31d7e137501,SPEAKS,
mostly67-81d4-486f-a79b-126f4feb83ca,SPEAKS,
mostly15-9daa-4e8e-ac1c-6c71e3a4d20e,SPEAKS,
mostly11-d034-40b4-ab62-7a10d0291b1c,SPEAKS,
mostly5c-6266-414d-b774-dcb6add5ded7,SPEAKS,
mostly9c-7f8b-4f0b-bcbd-a9601a14427d,SPEAKS,
mostly0a-5ca0-4e47-bc9b-da8e9b9f60a3,SPEAKS,
mostlye7-94d0-4233-9a64-09e55bf0810b,SPEAKS,
mostlye2-61c8-4881-82fd-31cfa5e457d4,SPEAKS,
mostly0a-d4b0-4e50-a45f-840d62e06c14,SPEAKS,
mostlyb9-f73d-416f-9480-23fb27786e88,SPEAKS,
mostly56-66ba-4562-9907-01fd0ee66a3d,SPEAKS,
mostly0c-cd67-46c6-81f8-49bb544f955e,SPEAKS,
mostly64-81b9-4397-bdbd-91370bef745b,SPEAKS,
mostly7d-b396-4059-9570-13991fdd18d9,SPEAKS,
mostly2b-cbff-44dd-82fc-62014014a5ec,SPEAKS,
mostly60-5530-4142-a52e-bdf751982db6,SPEAKS,
mostly77-e65a-4055-8717-9f70349c8397,SPEAKS,
mostly15-c39a-4685-a93c-c4da5f529526,SPEAKS,
mostlya8-34f3-48e4-ab92-94ba5163a502,SPEAKS,
mostly6f-034c-4b2d-a17a-bc47d2dd3539,SPEAKS,
mostlyd7-d2a6-42c2-b096-e9c2209e744f,SPEAKS,
mostly7c-e77e-4667-b201-fcdfd52de699,SPEAKS,
mostly08-d8ee-400a-93b7-3cce161ce2bb,SPEAKS,
mostly27-bcc3-4c92-b75f-b002f40ddfb1,SPEAKS,
mostly5a-8459-42b8-bc28-299a9e253caf,SPEAKS,
mostly54-3eab-4be7-8275-6c7df5c9954a,SPEAKS,
mostly3d-b2c7-4132-873c-d3ccba4805eb,SPEAKS,
mostly2e-71bc-408c-bb55-83a0e0def9ab,SPEAKS,
mostly04-779c-4e03-b237-30948eb190c9,SPEAKS,
mostly50-cb60-43d8-9901-4a663c0383bc,SPEAKS,
mostlyc9-37f4-4041-b3fc-b8de28740bb4,SPEAKS,
mostly40-6ee0-4f12-adb4-32370a1892eb,SPEAKS,
mostlyc3-0053-43e1-80e9-7fdf16e46723,SPEAKS,
mostlya1-139f-4ac8-9a11-ee9372c3dbc7,SPEAKS,
mostly28-c0d6-4e73-be8e-96f5589c33b3,SPEAKS,
mostlye8-c3bd-4965-bec5-ad3497d78fbd,SPEAKS,
mostly35-fe0c-401a-9446-93722ca6ba3b,SPEAKS,
mostlyc8-0f29-4c3a-9295-1605d278ff99,SPEAKS,
mostly02-c283-44d8-9f63-d80e7511886b,SPEAKS,
mostlyeb-737d-4c5a-bb62-47de245104c8,SPEAKS,
mostlyca-50e7-4f17-a79f-468fa557755c,SPEAKS,
mostly8d-b3bd-45c4-a1dd-72de040b3bc2,SPEAKS,
mostlyd8-47db-4e93-bda9-5fb509dcf239,SPEAKS,
mostlyb5-ff52-4836-a506-9cfaba963f45,SPEAKS,
mostlydf-6568-4782-bd13-14e7ad2ba397,SPEAKS,
mostly04-c6f6-4e6d-85fa-39ba727db14b,SPEAKS,
mostly78-084a-4ebb-9000-a955d7493e5a,SPEAKS,
mostlyaf-97d8-4b37-8e41-fd1e8cca5c5c,SPEAKS,
mostlyc2-98d1-45a5-bd95-07c086d4b3fe,SPEAKS,
mostly7f-cfe5-41a4-bde5-e21ec184487d,SPEAKS,
mostly8a-ad73-4d6d-85e0-e0e65bb66c4a,SPEAKS,
mostly00-37d8-4fb5-ae65-32ba64c33f19,SPEAKS,
mostlya2-f71f-4719-a288-3c6b35e5e37f,SPEAKS,
mostly2e-f2af-4808-b4f8-06ddad60bfb2,SPEAKS,
mostlyd6-032f-4155-ac99-f15be7d0a28d,SPEAKS,
mostly92-2727-429f-aba4-5093f99cf0f4,SPEAKS,
mostly95-e4e2-4fec-841f-6acd401f890b,SPEAKS,
mostlyb5-5f73-44ac-b9f7-5e35d73e7600,SPEAKS,
mostlyb1-e3cb-4c04-b2f4-87db3e74b29c,SPEAKS,
mostly94-7feb-4163-b649-c31e0cc1c425,SPEAKS,
mostly3c-2331-4b63-afab-f27bad85c96a,SPEAKS,
mostly74-f3e2-4296-ad40-019f5ebec212,SPEAKS,
mostly9a-486c-48b5-9278-330ea49b25a7,SPEAKS,
mostlyf3-5493-4867-8279-73b52fce5c05,SPEAKS,
mostly67-69dd-4254-8eb8-d851bda807ec,SPEAKS,
mostlyb7-d30f-4a0c-9e0f-bd31683de75b,SPEAKS,
mostly4b-e5e1-41de-8ea9-b8a7ebb549d1,SPEAKS,
mostly6f-457c-4b17-81e9-98eb0717daac,SPEAKS,
mostlyef-cdc2-4a6c-9a2d-489c0c16e2e3,SPEAKS,
mostly1b-6390-4060-8e34-f81e90edd46d,SPEAKS,
mostly8a-fe17-47e7-9008-d93b58d13012,SPEAKS,
mostly69-6c9e-4ff4-a595-96d42d2ccecf,SPEAKS,
mostly56-2d30-44e5-a231-543fd6554540,SPEAKS,
mostly48-7050-4fc8-832a-7bd7ed73b806,SPEAKS,
mostly07-65f4-4348-a323-961b96513b2d,SPEAKS,
mostly09-0a36-4915-8e63-48c778da8e30,SPEAKS,
mostly0c-39e2-472f-8f3f-3b5b2d1eecba,SPEAKS,
mostly20-9a4c-43da-873d-b99655007fb1,SPEAKS,
mostlya3-24e8-49b2-a12c-8275e1a7aa4a,SPEAKS,
mostlye4-9757-497f-95ae-6a72f0fa384f,SPEAKS,
mostly00-348f-4649-93f0-13eba6b514c6,SPEAKS,
mostly67-9ca6-4707-b649-767d12506f85,SPEAKS,
mostly35-6d26-45f4-9e39-936bdfdb3db9,SPEAKS,
mostly4e-b0f1-4f00-b3e4-3dfab66ccfde,SPEAKS,
mostly9c-c952-40a7-9fd5-8b7a5e062d52,SPEAKS,
mostlya7-f629-4b84-985e-dc3ec9584006,SPEAKS,
mostly97-4fc7-45a2-99af-ce5bc8592250,SPEAKS,
mostlyba-c414-4a9a-8d81-30b0032e7484,SPEAKS,
mostly02-45ab-4d6e-ba0a-8ff17e7f7d50,SPEAKS,
mostly1b-03c1-4cd7-923c-035e7aaa7c20,SPEAKS,
mostly90-a0c8-476e-91e7-2221687255c3,SPEAKS,
mostly70-143b-4b03-ab80-aacf989a3fc9,SPEAKS,
mostly8b-cb88-4c34-8c8e-dfb3b71cc71a,SPEAKS,
mostly86-f2f2-4f22-9db0-c5cf4e041192,SPEAKS,
mostly66-fbfa-4b47-b594-b1fbd5da4c03,SPEAKS,
mostly14-7fc8-463b-9297-21d59ca9e588,SPEAKS,
mostly68-54e6-4349-8c46-99c707593010,SPEAKS,
mostlyf2-3607-4f6b-a336-e2ed4a48f6aa,SPEAKS,
mostly12-db2c-4133-9077-2d3ec8012255,SPEAKS,
mostly36-5abe-4ee6-b622-2ad381bd41f4,SPEAKS,
mostly8e-d3b0-4144-885a-4f93bf485779,SPEAKS,
mostly00-22ed-4ba3-a058-5ad65d50da9d,SPEAKS,
mostly69-2bc8-43cf-91ec-be329c687c07,SPEAKS,
mostlye5-74cc-4616-9c86-5eb8fcfed46f,SPEAKS,
mostly88-7253-4bf0-a714-cb64234e3f30,SPEAKS,
mostly67-84ab-4831-9772-b1c98142e96c,SPEAKS,
mostly46-4f95-44d4-aad4-55eda5026f34,SPEAKS,
mostly1f-2c5b-4f03-b59b-a928ce0f4812,SPEAKS,
mostlyf7-7b01-4e3b-9be1-8ecfb7bd9f05,SPEAKS,
mostly8e-7cc9-4be8-acfc-f1fb3fcd19c6,SPEAKS,
mostly77-2846-43b5-9391-54ece1d7b843,SPEAKS,
mostly5e-d6b6-4844-ba22-58ede8a6526c,SPEAKS,
mostly2e-22c2-478d-8a7e-c9931ef77cf0,SPEAKS,
mostlyfb-e8d9-4aa4-a515-8347827f7b0c,SPEAKS,
mostly31-d9af-4f62-ae1c-75a40532e28f,SPEAKS,
mostly06-4bef-4eae-8708-3296c2c6b2f4,SPEAKS,
mostly7d-990c-422b-80c9-07dbc42b2a15,SPEAKS,
mostly09-21f3-4e96-b31d-1f0097970de3,SPEAKS,
mostly2a-6dab-4c9e-ad5e-19fedc4a540a,SPEAKS,
mostlyab-39c5-4416-a66e-4344b98b8124,SPEAKS,
mostly30-058b-4833-a0fa-9485870698aa,SPEAKS,
mostlye6-193f-4d53-8e34-8800d1e016c6,SPEAKS,
mostlye3-40e0-4c34-9eb5-45ff0d62f72d,SPEAKS,
mostly42-93c8-445b-bb5b-0b928ef2cbad,SPEAKS,
mostly1a-845a-4a13-b299-a065e5fb4fbd,SPEAKS,
mostlya5-b2f2-4b76-bfef-5c5179377638,SPEAKS,
mostly99-1ecd-40a3-8167-a9412cce6ffb,SPEAKS,
mostly45-5c87-46b0-afca-afbe517bc5d5,SPEAKS,
mostlyfd-f3fd-4d9a-b11c-d4af50d8abe4,SPEAKS,
mostlyd1-7b43-4a00-8e6f-88092ae57278,SPEAKS,
mostlyab-5ca6-4c4f-baf1-659ab580875c,SPEAKS,
mostly83-738c-479b-8f90-9b7d33cefbb8,SPEAKS,
mostly44-4dba-4f4d-89b0-5d7487a2f0ef,SPEAKS,
mostlycb-b953-4d52-9938-8811a4b1c52d,SPEAKS,
mostlya6-bac0-43a5-8f32-69d34d6a2bba,SPEAKS,
mostly7d-8dac-4408-af9a-7f02b052803f,SPEAKS,
mostlye3-879a-41a5-8731-7d8047c66f24,SPEAKS,
mostlyb6-613a-465f-a7a1-a7ff9d00510e,SPEAKS,
mostly6e-ba1c-4144-a01a-160096f921e1,SPEAKS,
mostlya8-ead7-4496-95ca-75dbb871b717,SPEAKS,
mostly97-ff8d-4f79-950f-77722c2165ea,SPEAKS,
mostlyf3-3216-45ab-bd48-889a3ca1061f,SPEAKS,
mostly12-8658-43c8-9de3-661957523e7d,SPEAKS,
mostlyf2-ce1c-4da1-9369-0a69bf676d54,SPEAKS,
mostly7b-084a-44e0-9975-a84b2e94ccb9,SPEAKS,
mostlyfd-9531-4bb0-8f94-6cfa766db6dd,SPEAKS,
mostly76-524d-4d5f-981b-a7fdd6307840,SPEAKS,
mostly7c-c577-47a9-8b8d-e9c9c2e192fb,SPEAKS,
mostly74-c4ff-4db7-90a5-11f15e8c76c9,SPEAKS,
mostlye0-de45-4aab-a51c-b603dc4013b6,SPEAKS,
mostlya7-7225-4045-a8b0-9eb08e9f0aba,SPEAKS,
mostly8d-0de0-4fe6-a2dd-3f845c8bbf41,SPEAKS,
mostly64-740c-4801-83d5-1ddce4f2c0f4,SPEAKS,
mostlya7-2937-43d1-a6d1-5307415d3e9b,SPEAKS,
mostly17-1cde-4ff6-a18c-703833156ad7,SPEAKS,
mostlyd4-6098-4b81-8546-a4b32a8cea33,SPEAKS,
mostlyc6-d9bf-4c42-8712-d10081d217e2,SPEAKS,
mostly2e-2d3d-44ac-aade-0aeda90929fc,SPEAKS,
mostlybc-27cb-48c6-8ec3-6eb4aa414034,SPEAKS,
mostlyb6-8157-496d-8edb-be2848368031,SPEAKS,
mostly87-3f4d-46c7-9ca1-3c39fa3e40b8,SPEAKS,
mostly56-32a8-4881-b050-ce07ce4eaeaf,SPEAKS,
mostlyd2-c1b4-41e7-a082-7b78414fd6f8,SPEAKS,
mostly50-9368-4a5e-9b9a-b8274a395427,SPEAKS,
mostly38-da15-4e7e-92bb-754c705a2255,SPEAKS,
mostly1c-772d-4ecb-968d-a30842cdbf29,SPEAKS,
mostly02-6df2-47e5-8917-21f96e55cac6,SPEAKS,
mostlya9-5868-40c3-968f-fe416c561ebf,SPEAKS,
mostlyce-e199-4b33-af46-d384f7455dd1,SPEAKS,
mostlyba-94e4-44ad-a6b6-8dcede782bf9,SPEAKS,
mostly99-ae07-4d8d-b841-085a180698dc,SPEAKS,
mostlyba-b286-4caf-b256-d61bd281c894,SPEAKS,
mostly33-6b29-4f9a-9100-243402930ca3,SPEAKS,
mostly75-35e5-4405-9496-47f56ad79a1f,SPEAKS,
mostly8a-8631-4c12-9a16-ce8376acb98a,SPEAKS,
mostly09-2034-45f5-b5e5-e7bb6e576770,SPEAKS,
mostly59-3ade-4c18-b0e1-d8e351f44591,SPEAKS,
mostly14-4449-47aa-a335-ef093800b21d,SPEAKS,
mostly4a-c0ad-4dce-b4e4-617d213d3f13,SPEAKS,
mostly86-02b3-4724-a249-b5cf639dc11f,SPEAKS,
mostly93-077b-43fc-a0ad-c0d5a5ecf63e,SPEAKS,
mostlye4-024f-428f-be19-e2acb91ec1bd,SPEAKS,
mostly0d-4ac9-4cef-8b73-2317df86c8c3,SPEAKS,
mostly11-df17-43df-8ece-375b7c6dd0b0,SPEAKS,
mostly1d-9cfc-4d57-bef7-2b97d14f3253,SPEAKS,
mostly84-cc0e-4ad7-90f2-90903a5884a4,SPEAKS,
mostly49-e9ed-458f-a909-f805c0a1e9ea,SPEAKS,
mostly32-fd96-463d-a48e-3890bff2c9be,SPEAKS,
mostlyf7-d7ae-47a7-a5bf-ebe45adf709c,SPEAKS,
mostly57-2a79-4c9c-8d86-91953dd799a6,SPEAKS,
mostly0e-e2ff-4d99-8ddb-e6d33807543c,SPEAKS,
mostlydb-7741-481e-a44c-3043ebce45a7,SPEAKS,
mostly1c-4e40-4092-a10b-19e470410b05,SPEAKS,
mostly49-3e59-461c-bd38-ccf5edd40320,SPEAKS,
mostlye6-3b04-4554-9dcf-175e2f40dae5,SPEAKS,
mostlyf7-f9e0-43a7-a204-c309d4704e19,SPEAKS,
mostly65-aecc-43ea-bd4f-7d6705005b14,SPEAKS,
mostly73-82a1-4561-9131-c083dadbc193,SPEAKS,
mostly5d-fdd9-4762-9cdf-7da2e0e1125f,SPEAKS,
mostly10-2ee7-47e5-9129-056535a47a15,SPEAKS,
mostlyf5-8e24-4a00-8c01-d303ac9d1dcc,SPEAKS,
mostly90-6043-4736-bd10-771720ac6e16,SPEAKS,
mostly58-2f68-46f1-85a6-1181e0a344dd,SPEAKS,
mostly5a-1025-486c-9ea3-c94451efb60e,SPEAKS,
mostly5c-1a0a-4c28-83b4-9ed817fbae8f,SPEAKS,
mostly81-4926-4d8d-bd30-97aa5aab6948,SPEAKS,
mostly90-104f-4ac4-9640-2ff250a19e23,SPEAKS,
mostly62-4478-477f-ada9-ae473d4faad7,SPEAKS,
mostlyfb-fbd3-47d1-a590-5d1580b1353b,SPEAKS,
mostlyfc-611d-4c88-8aab-2539d2c34ca8,SPEAKS,
mostly96-a5c5-4d1c-aac2-132a86b2b361,SPEAKS,
mostly32-c000-4002-951d-40e4b397984a,SPEAKS,
mostly9c-6721-4393-8a4c-3f5e0aa35a2f,SPEAKS,
mostly90-e9de-45f5-a22d-12576feea652,SPEAKS,
mostlyef-b9fd-49aa-9c0d-3f1befc71f98,SPEAKS,
mostlyb0-3938-4572-8ca0-f110b9736057,SPEAKS,
mostlyd4-ff8b-46d0-b7be-2cc0c40fe15c,SPEAKS,
mostly38-1b6a-4641-866f-6e38ca6a1d2c,SPEAKS,
mostly01-b55c-4c1c-b34a-6967f150a98f,SPEAKS,
mostly8d-9bde-4359-8807-6dea4ef691b0,SPEAKS,
mostly9b-ecc8-4061-977b-1ac2280e79b4,SPEAKS,
mostly44-0617-47ca-86d6-faa0096a8261,SPEAKS,
mostlyba-c116-4104-ba31-fd1679e21415,SPEAKS,
mostly52-098f-4937-8a5e-832a46e5ea0d,SPEAKS,
mostly54-eacb-4546-9c1e-4050e1d6595c,SPEAKS,
mostly0e-2115-4b09-9d72-714bdc953b30,SPEAKS,
mostly95-d6c0-4f13-83a2-8884f09ca298,SPEAKS,
mostlyd7-b450-4876-8b84-0a44e612591f,SPEAKS,
mostly35-513b-4873-a883-d0f338af9b75,SPEAKS,
mostly42-0331-4509-ae2c-b235a212503e,SPEAKS,
mostlyc4-5ad1-492f-a19f-ec08c45e5527,SPEAKS,
mostlyc8-3f9c-4493-a0ac-d4796b77cffd,SPEAKS,
mostlyaa-7d0d-4f1d-abb5-3b3724c57ab9,SPEAKS,
mostly6a-e68f-4d84-95f0-7537de411327,SPEAKS,
mostlyd3-f62e-45eb-9f25-293524536b06,SPEAKS,
mostlye8-28ca-439f-a65b-3fef03b53f65,SPEAKS,
mostly91-c4a1-4655-81a9-579e1fecf4ed,SPEAKS,
mostlyf9-f860-4ae9-83c9-3b4701f23cb5,SPEAKS,
mostlya6-1e95-45a7-9fcc-dab88d040559,SPEAKS,
mostly0c-749c-43ed-9903-91cae5d970fc,SPEAKS,
mostly39-af34-475a-89cd-8e99ea6fd1f4,SPEAKS,
mostlyf2-fca2-4c85-b8b9-36c1c3e5a4ce,SPEAKS,
mostlyb4-e645-41a9-be19-89bbf404b4fc,SPEAKS,
mostly84-8bd8-40e6-823f-7a3ded62e1be,SPEAKS,
mostly18-ad7a-436d-b067-3f0a83e0f07b,SPEAKS,
mostly3a-a7a0-4371-bdaa-6fbc918db140,SPEAKS,
mostly4c-697b-478d-823a-7422e166e8c8,SPEAKS,
mostlyc1-26b6-4d2a-aa51-39f4cffd62c4,SPEAKS,
mostly35-40e0-4cc1-91ca-cb574a8569b9,SPEAKS,
mostlyec-19f5-4f26-9acc-d9fe438b70d5,SPEAKS,
mostly5f-b77b-45c6-80af-ba74b2ada4df,SPEAKS,
mostly8d-60d0-4eb6-b4da-da077900e0d5,SPEAKS,
mostly62-e1c9-46eb-ba88-810c9e6751b3,SPEAKS,
mostly10-42f7-42b6-85b8-e58b48f1e851,SPEAKS,
mostly78-c1e7-4c31-bd84-081d334fe904,SPEAKS,
mostlyf5-712d-49dd-8f2c-bfbbbc8dcf92,SPEAKS,
mostlyc6-b846-4ab8-9880-8de1eab75c00,SPEAKS,
mostly3a-f2a7-4dfd-8bd9-83ba880dcb60,SPEAKS,
mostlyc7-3f38-4252-b92f-fdfa9243f4ee,SPEAKS,
mostly40-9e45-49cb-93aa-205af6c4a89c,SPEAKS,
mostly14-0ba7-4f8a-ab3a-b150ac3194f0,SPEAKS,
mostlyf7-c956-4a9f-bc81-15c758b8f751,SPEAKS,
mostly29-2878-49a4-af77-f688e34cf399,SPEAKS,
mostlyaf-2aef-4ea6-9ad7-cf282d64da9c,SPEAKS,
mostlydd-6b1f-4cab-b68c-5f7f03b1a953,SPEAKS,
mostly9e-54e1-4bd9-90d3-ebfcbf72da86,SPEAKS,
mostly35-ee76-41eb-b12a-501e587bb989,SPEAKS,
mostly7c-7340-4599-85a3-b6f8fbc5e850,SPEAKS,
mostlyd4-29ad-4a4b-9149-53c7b7994cc3,SPEAKS,
mostlye3-201c-47cc-9531-d3de623b058b,SPEAKS,
mostlyce-f380-4f8f-aeb3-80ea45690457,SPEAKS,
mostly2a-bae7-404b-b202-2d76578c6951,SPEAKS,
mostlyf3-7f7d-4d78-b79e-14eff57bf99b,SPEAKS,
mostlya2-3a6e-4b13-be92-d563fd59ee5a,SPEAKS,
mostly89-54a9-4496-b585-164928f7b1c3,SPEAKS,
mostly59-01a7-47c8-9b6a-f62bb182697a,SPEAKS,
mostly08-10e9-4dbc-b485-3867d0bc2959,SPEAKS,
mostly1e-2ef8-4baa-b347-2245fdf5f9ae,SPEAKS,
mostly84-a678-44f2-b26c-fdd2f4d06b88,SPEAKS,
mostlyc1-2a34-4f29-a75d-b5cb8d8ace13,SPEAKS,
mostly23-fee5-47d9-8886-b0fedccfad66,SPEAKS,
mostly65-f202-4e81-827a-bc0f39098840,SPEAKS,
mostly28-0c2f-419c-adc0-cafd266fcf00,SPEAKS,
mostly54-a0dd-47ef-8f0f-6de8f979305d,SPEAKS,
mostly87-55ae-4bdd-aaa7-ee39b2085853,SPEAKS,
mostly77-b164-410c-ba3e-94da5ff5812e,SPEAKS,
mostly01-8021-4e8a-af26-8f76d80753ac,SPEAKS,
